Family Members,Number of Rooms,AC Usage (Hours),Fan Usage (Hours),Refrigerator Usage (Hours),Washing Machine Usage (Hours),Water Motor Usage (Hours),Lighting (Hours),Outdoor Temperature (C),Is Holiday,Daily Consumption (kWh),House Type_Portion,House Type_Single Family Home,House Type_Villa,Day of Week_Monday,Day of Week_Saturday,Day of Week_Sunday,Day of Week_Thursday,Day of Week_Tuesday,Day of Week_Wednesday,Season_Summer,Season_Winter
1.104845142422116,-0.910656274556879,-0.830657712153849,-0.10767461423540402,-1.4430647416658093,1.2040482456164785,-0.06561004478369327,1.6386958771698408,0.09889413521680637,1,12.11,False,False,False,False,False,True,False,False,False,False,False
1.104845142422116,-0.910656274556879,0.6925287503200331,1.4931848427877195,-0.30541515757511706,0.28069836400874965,0.5504467137486414,-0.8023563008750002,0.7166099543344395,1,24.0,True,False,False,False,False,False,False,True,False,True,False
1.104845142422116,-0.4343716121317331,-0.22939989801942187,-0.739946836757142,0.39467689417300245,1.434885716018411,0.5504467137486414,1.2079219633972216,0.2289395708205184,1,16.88,True,False,False,False,False,False,False,False,False,False,False
1.104845142422116,2.4233363624191426,2.2557990670695434,0.6591236130781929,0.13214237476745727,-1.1043264584028436,1.6285460411802277,-0.9459476054658732,1.212408177573592,0,48.21,False,False,True,False,False,False,True,False,False,True,False
1.104845142422116,-0.4343716121317331,0.5321933332175192,1.5739004456628352,1.269791958858151,-1.450582664005742,-0.06561004478369327,-0.8502200690719578,0.8385275502129198,0,25.14,False,False,False,False,False,False,False,True,False,True,False
-1.4927531548085644,0.041913050293412885,0.3718579161150053,1.6008056466212068,-1.0930187157917495,1.3194669808174448,0.24241833448247407,-1.089538910056746,0.9279337871904715,1,28.05,False,True,False,False,False,False,False,False,True,True,False
0.23897904334522244,0.5181977127185589,-0.8907834935672917,-1.2376930544870208,1.5323264782636963,-0.2963953119960809,-1.7597661307476142,1.2557857315941798,-0.9658528687885876,1,10.56,True,False,False,False,False,False,False,False,False,False,True
0.6719120928836692,-1.386940936982025,-0.32960953370849305,-0.14803241567296185,1.007257439452606,-1.566001399206708,-0.21962423441677711,-0.18012731431455062,0.13953333384296643,0,12.51,False,False,False,False,False,False,False,True,False,False,False
-0.1939540061932243,-0.910656274556879,-0.42981916939756426,-0.33636882238156457,-0.30541515757511706,-0.8734889880009113,-0.21962423441677711,0.15491906306415315,-0.2993700113195625,0,13.37,False,True,False,False,False,False,True,False,False,False,False
1.5377781919605626,0.041913050293412885,-0.18931604374379335,0.41697680445284663,-1.3555532351972948,0.7423733048126142,0.24241833448247407,-0.3237186189054235,0.8385275502129198,1,18.36,False,True,False,False,False,True,False,False,False,True,False
-0.626887055731671,-0.910656274556879,-0.8907834935672917,-1.1300722506535334,1.6198379847322109,0.6269545696116481,-0.6816668033160282,0.011327758473280223,-1.5591851687305247,1,6.59,False,False,False,False,True,False,False,False,False,False,True
1.104845142422116,-0.4343716121317331,-0.7104061493269636,-0.6592312338820264,0.044630868298942715,-1.3351639288047756,-0.9896951825821957,1.973742254548545,-0.4131597674728106,0,11.93,True,False,False,False,False,False,False,False,True,False,False
-1.0598201052701177,1.9470516999939966,-0.7905738578782205,0.08066179247319881,1.269791958858151,-0.9889077232018775,-0.21962423441677711,0.5378292086398149,0.08263845576634211,0,20.89,False,False,True,False,False,False,False,False,False,False,False
-1.4927531548085644,1.4707670375688509,-0.8907834935672917,-1.3587664587996942,-0.13039214463808638,1.3194669808174448,-0.373638424049861,0.346374135851984,-1.5916965276314525,1,10.91,False,False,True,False,False,False,False,False,True,False,True
-0.626887055731671,0.5181977127185589,-0.8907834935672917,-1.3587664587996942,0.21965388123597337,-1.3351639288047756,-1.6057519411145302,2.0694697909424598,-1.0552591057661398,0,9.21,True,False,False,False,False,False,False,True,False,False,True
1.5377781919605626,0.5181977127185589,-0.40977724225975,-5.381040191661824e-05,0.044630868298942715,0.5115358344106818,-0.6816668033160282,0.4899654404428565,0.14766117356819827,1,20.02,True,False,False,True,False,False,False,False,False,False,False
1.5377781919605626,0.5181977127185589,0.9330318759738039,1.2375854336831873,0.8322344265155768,1.6657231864203428,1.1665034722809762,-1.3767215192384923,1.4237320104296245,1,31.59,False,False,True,False,False,True,False,False,False,True,False
-1.4927531548085644,1.4707670375688509,-0.7705319307404063,-0.6592312338820264,-1.793110767539869,0.5115358344106818,-0.8356809929491118,0.9207393542154757,0.04199925714018204,1,15.56,False,False,True,False,False,True,False,False,False,False,False
0.6719120928836692,0.9944823751437049,0.35181598897719113,1.3586588379958604,0.5696999071100316,1.5503044512193767,0.8584750930148091,-0.22799108251150813,0.8060161913119912,1,32.71,False,False,True,True,False,False,False,False,False,True,False
1.104845142422116,0.5181977127185589,2.1756313585182867,0.9147230221827256,0.482188400641517,1.5503044512193767,1.0124892826478922,-0.18012731431455062,1.1555132994969681,1,40.64,False,True,False,False,False,True,False,False,False,True,False
1.5377781919605626,-0.910656274556879,-0.8907834935672917,-1.2242404540078349,0.21965388123597337,0.1652796288077837,-0.6816668033160282,-0.46730992349629646,-1.6160800468071488,1,8.06,True,False,False,False,False,True,False,False,False,False,True
0.6719120928836692,1.4707670375688509,-0.1291902623303507,-0.3094636214231927,-1.530576248134324,-0.41181404719704684,-0.21962423441677711,0.442101672245899,0.08263845576634211,1,21.45,False,False,True,False,False,False,False,True,False,False,False
0.23897904334522244,0.041913050293412885,-0.8907834935672917,-1.331861257841322,1.094768945921122,0.8577920400135804,-0.21962423441677711,1.9258784863515865,-1.5104181303791324,1,13.76,True,False,False,False,False,False,False,False,True,False,True
-0.1939540061932243,-0.4343716121317331,-0.670322295051335,-0.8072098391530715,-0.13039214463808638,0.9732107752145461,0.24241833448247407,1.8301509499576716,0.058254936590646296,1,12.31,False,True,False,False,False,False,True,False,False,False,False
-1.0598201052701177,0.5181977127185589,-0.38973531512193577,-0.32291622190237856,-0.5679496769806607,0.28069836400874965,-0.8356809929491118,1.1121944270033066,-0.03115130038690597,1,19.5,False,False,True,False,True,False,False,False,False,False,False
0.23897904334522244,-0.910656274556879,-0.32960953370849305,-0.5381578295693533,1.094768945921122,0.7423733048126142,0.39643252411555757,0.4899654404428565,-0.2749864921438664,1,13.91,False,True,False,False,True,False,False,False,False,False,False
1.5377781919605626,-0.910656274556879,-0.10914833519253643,-0.41708442525668,1.7073494912007254,-0.8734889880009113,-0.21962423441677711,0.7771480496246032,-0.2831143318690985,0,15.07,False,True,False,False,False,False,True,False,False,False,False
-1.4927531548085644,0.041913050293412885,-0.8907834935672917,-1.197335253049463,0.39467689417300245,1.2040482456164785,-0.5276526136829445,-0.22799108251150813,-1.5916965276314525,1,9.87,False,True,False,True,False,False,False,False,False,False,True
-0.626887055731671,-1.386940936982025,-0.8907834935672917,-1.1435248511327192,-1.3555532351972948,1.6657231864203428,-0.6816668033160282,0.9686031224124332,-0.6895063181306992,1,6.49,False,False,False,False,False,False,False,False,False,False,True
-0.1939540061932243,0.5181977127185589,-0.8907834935672917,-1.0897144492159758,-1.4430647416658093,1.7811419216213091,-0.8356809929491118,1.8301509499576716,-1.6242078865323806,1,12.85,True,False,False,False,False,False,False,True,False,False,True
0.23897904334522244,-0.910656274556879,-0.8907834935672917,-0.9417358439449307,0.7447229200470622,0.6269545696116481,-0.9896951825821957,-0.0365360097236777,-1.6729749248837726,1,9.32,True,False,False,False,True,False,False,False,False,False,True
-0.1939540061932243,0.041913050293412885,0.7927383860091044,1.1165120293705142,1.4448149717951801,-1.1043264584028436,0.7044609033817253,-0.0843997779206352,1.4156041707043923,0,30.77,False,True,False,False,False,False,True,False,False,True,False
1.104845142422116,-0.910656274556879,0.4520256246662623,0.9012704217035394,-0.042880638169571834,1.3194669808174448,1.9365744204463946,-1.2331302146476195,0.8466553899381513,1,22.64,False,False,False,False,False,True,False,False,False,True,False
0.23897904334522244,2.4233363624191426,2.3159248484829864,1.0223438260162125,0.13214237476745727,0.28069836400874965,0.08840414484939023,-0.7066287644810848,1.0986184214203438,1,49.52,False,False,True,False,False,False,False,False,False,True,False
1.104845142422116,-0.910656274556879,-0.6302384407757067,-0.6457786334028406,0.21965388123597337,0.0498608936068175,0.08840414484939023,1.44724080438201,-0.15306889626538617,1,10.16,False,True,False,False,True,False,False,False,False,False,False
-1.0598201052701177,-0.910656274556879,1.7347089614863735,1.5335426442252773,0.5696999071100316,-0.7580702527999452,0.7044609033817253,0.10705529486719564,1.220536017298824,0,32.75,False,True,False,False,False,False,True,False,False,True,False
1.5377781919605626,0.041913050293412885,0.11131286332342022,1.183775031766444,1.269791958858151,0.5115358344106818,1.7825602308133108,-0.7544925326780427,0.6515872365325831,1,25.23,False,False,True,True,False,False,False,False,False,True,False
1.5377781919605626,-0.910656274556879,1.1334511473519462,1.2913958355999309,-0.13039214463808638,-0.5272327823980131,0.08840414484939023,-1.089538910056746,1.2042803378483604,0,27.36,True,False,False,False,False,False,False,False,True,True,False
-1.0598201052701177,-1.386940936982025,-0.8907834935672917,-0.9282832434657446,1.1822804523896364,-1.2197451936038097,-0.373638424049861,0.10705529486719564,-1.0308755865904438,0,7.7,False,False,False,False,False,False,True,False,False,False,True
-0.626887055731671,-0.910656274556879,-0.18931604374379335,-0.8072098391530715,0.39467689417300245,1.5503044512193767,-0.8356809929491118,2.0694697909424598,0.13953333384296643,1,16.18,False,False,False,True,False,False,False,False,False,False,False
-1.0598201052701177,0.5181977127185589,-0.8907834935672917,-1.331861257841322,1.269791958858151,0.5115358344106818,-0.8356809929491118,1.2079219633972216,-1.2909664577978681,1,13.06,True,False,False,False,False,False,False,False,False,False,True
0.6719120928836692,0.5181977127185589,0.47206755180407645,0.6994814145157507,-1.2680417287287802,0.7423733048126142,0.7044609033817253,-0.6587649962841273,0.6597150762578152,1,28.29,False,True,False,False,False,False,True,False,False,True,False
1.5377781919605626,-1.386940936982025,-0.830657712153849,0.09411439295238468,-0.9179957028547204,1.5503044512193767,-0.06561004478369327,-0.37158238710238106,-0.43754328664850667,1,9.32,False,False,False,False,False,False,True,False,False,False,False
1.5377781919605626,-0.910656274556879,-0.6903642221891493,-0.8341150401114434,1.3573034653266656,-0.8734889880009113,0.24241833448247407,-0.37158238710238106,-0.3562648893961865,0,9.89,False,False,False,False,False,False,False,False,True,False,False
-1.4927531548085644,-0.4343716121317331,-0.40977724225975,-0.16148501615214772,-0.9179957028547204,1.434885716018411,-0.373638424049861,-0.22799108251150813,-0.26685865241863427,1,14.31,True,False,False,False,False,False,True,False,False,False,False
-1.0598201052701177,-0.910656274556879,-0.8907834935672917,-1.2645982554453925,0.21965388123597337,1.7811419216213091,-0.8356809929491118,0.05919152667023772,-1.234071579721244,1,9.9,True,False,False,False,False,True,False,False,False,False,True
0.23897904334522244,-0.910656274556879,-0.670322295051335,-0.24220061902726314,0.8322344265155768,-0.41181404719704684,0.08840414484939023,0.9207393542154757,0.04199925714018204,1,11.97,False,True,False,False,False,False,True,False,False,False,False
-1.0598201052701177,-0.4343716121317331,0.8929480216981756,1.5200900437460916,-0.5679496769806607,0.9732107752145461,1.1665034722809762,-0.5630374598902119,1.3505814529025364,1,30.04,True,False,False,False,True,False,False,False,False,True,False
